DateTime,outflow_factor,seepage_rate,inflow_factor,rain_factor,RMSE
2022-06-14 19:19:03,0.100013603415697,-0.0538536545254664,0.757047050292931,1.28333724746538,1.18852675495717
2022-06-14 19:18:59,0.100013603415697,-0.0538536545254664,0.757047050292931,1.28333724746538,1.18852675495717
2022-06-14 19:18:55,0.100013603415697,-0.0538536545254664,0.757047050292931,1.28333724746538,1.18852675495717
2022-06-14 19:18:52,0.10001525273009,-0.0537962179421507,0.754978416601473,1.28283909536631,1.18877719397201
2022-06-14 19:18:48,0.100020946371158,-0.0538420664993593,0.756443851840917,1.28349797802265,1.18922427871764
2022-06-14 19:18:44,0.100017562783639,-0.0538640622050818,0.757410791776429,1.28342044493316,1.18911955724723
2022-06-14 19:18:40,0.1000183631869,-0.0538407166121599,0.756932946234425,1.28317961120849,1.18906121100019
2022-06-14 19:18:36,0.100027103427314,-0.0538205550547406,0.755891590807399,1.2830813202789,1.18869787096762
2022-06-14 19:18:32,0.100008025304668,-0.0538887091111975,0.758448610679935,1.28336347868172,1.18878028395569
2022-06-14 19:18:28,0.100009191792779,-0.053839155974799,0.756632914588852,1.28323693123338,1.18884546044929
2022-06-14 19:18:24,0.100021955007058,-0.0538645776327652,0.757757847503836,1.28332293338551,1.18888523262247
2022-06-14 19:18:20,0.100026945842613,-0.0538462191027876,0.756810387255949,1.28327423814601,1.18908965086867
2022-06-14 19:18:16,0.100028874097451,-0.0538148008444578,0.75584872423891,1.28309921831023,1.18870006643703
2022-06-14 19:18:12,0.100021598278568,-0.0538824055431607,0.758465476424364,1.28339477995303,1.18876584068295
2022-06-14 19:18:08,0.100017835795354,-0.0538722606691416,0.757830498903524,1.28349026509858,1.18885629709687
2022-06-14 19:18:04,0.100013818005039,-0.0538344617933549,0.756305315966306,1.28320798273519,1.18865841176586
2022-06-14 19:18:00,0.100021346633472,-0.0538676251727264,0.757608233952901,1.2833739823444,1.18891859733376
2022-06-14 19:17:57,0.100029196914723,-0.0538630265421581,0.757635731852157,1.28326283248247,1.1891284285606
2022-06-14 19:17:53,0.100015795813148,-0.0538653828509973,0.757623999154943,1.28352107029487,1.18902609276899
2022-06-14 19:17:48,0.100011826830281,-0.0538822290567788,0.758171057705049,1.2836881883042,1.18887797087886
2022-06-14 19:17:45,0.100019509498084,-0.0538626118713333,0.757379378516123,1.28340143606117,1.18877391681948
2022-06-14 19:17:41,0.100022901002497,-0.0538749774282713,0.75814525361401,1.28335362347774,1.18865247438852
2022-06-14 19:17:37,0.100022860623725,-0.053901047632663,0.759010962957594,1.28380035437452,1.1888377115148
2022-06-14 19:17:33,0.100021540289938,-0.0538958105911015,0.758555990049033,1.28373354641187,1.18888615640649
2022-06-14 19:17:29,0.100019290551154,-0.05386790748665,0.75768506422596,1.28356290181131,1.18866650014963
2022-06-14 19:17:25,0.10002675610008,-0.0538401286313994,0.756491378972571,1.28337836382535,1.18907208978092
2022-06-14 19:17:21,0.100027666588203,-0.0538665013103588,0.757393721615585,1.28378202786704,1.18911483536887
2022-06-14 19:17:17,0.100014906451484,-0.0538885484881826,0.75842398123454,1.28356186404497,1.1886900645236
2022-06-14 19:17:13,0.100024864147161,-0.053890450219007,0.758676348093472,1.28369453201824,1.18878254549808
2022-06-14 19:17:09,0.100026922525079,-0.0538814265576766,0.758133429492262,1.28369126089814,1.18871939337591
2022-06-14 19:17:06,0.100018784581223,-0.0538745796507609,0.757414882004343,1.28395033546451,1.18876603943853
2022-06-14 19:17:02,0.100032651392269,-0.0538628590481901,0.75769127017657,1.28324335885564,1.18881096578221
2022-06-14 19:16:58,0.100026686970136,-0.0538749067974605,0.757599199190735,1.28382190418918,1.18891002640749
2022-06-14 19:16:54,0.100032141387065,-0.0538235094882965,0.755904182242994,1.28314796460426,1.18911636237718
2022-06-14 19:16:50,0.100016057458876,-0.0538655349516637,0.757360821576414,1.28370725183641,1.18913308520269
2022-06-14 19:16:46,0.1000122641867,-0.0539085110074402,0.75920965680982,1.28371988371106,1.18879107945191
2022-06-14 19:16:42,0.100024014122767,-0.0539171059978119,0.759254199233329,1.28402191685546,1.188845904511
2022-06-14 19:16:38,0.100021798342831,-0.0538853289310972,0.758069299047181,1.28370415368527,1.18878967277371
2022-06-14 19:16:34,0.100013968066258,-0.0539419067761383,0.760873065022171,1.28377379961609,1.18860686875506
2022-06-14 19:16:31,0.100029286346188,-0.0538381714664115,0.756296264879995,1.28342741644158,1.18856906897194
2022-06-14 19:16:27,0.10002445902876,-0.05383532510594,0.756275594523904,1.28355836776688,1.18896696874814
2022-06-14 19:16:23,0.100039555231157,-0.0538386771043081,0.75696311793102,1.2836748520316,1.18885102161541
2022-06-14 19:16:19,0.100031094337507,-0.0538616018583607,0.757485754034643,1.28349642511298,1.18874747427561
2022-06-14 19:16:15,0.100007977194615,-0.0539219819977411,0.759108581631057,1.28408363618443,1.18882286169329
2022-06-14 19:16:11,0.100027412131249,-0.0539522732236898,0.7609067486609,1.28412894904059,1.18899481073916
2022-06-14 19:16:07,0.100017926884838,-0.0538858040738067,0.758457795477487,1.28388073706435,1.18890920409449
2022-06-14 19:16:03,0.100012869772512,-0.0539199594843301,0.759451186767286,1.28403185060172,1.18875442313714
2022-06-14 19:15:59,0.100025212840073,-0.0537864531848255,0.754450239475973,1.28307836791168,1.18889367147768
2022-06-14 19:15:55,0.100024313332705,-0.0538441483348303,0.756874601953807,1.28327103189666,1.18876737742723
2022-06-14 19:15:51,0.100017018174737,-0.0538802930981188,0.75824819930949,1.28347187472956,1.18927770357423
